1.0000000000000000e-02, 9.9999999999999995e-08, 2.4854460034368590e-06
1.8016482306544110e-02, 9.9999999999999995e-08, 2.0284196508564410e-05
3.2459363470201695e-02, 9.9999999999999995e-08, 1.5992661983175275e-04
5.8480354764257315e-02, 9.9999999999999995e-08, 1.0308396401558873e-03
1.0536102768906644e-01, 9.9999999999999995e-08, 4.6473131189815158e-03
1.8982350911593698e-01, 9.9999999999999995e-08, 1.1078269017033337e-02
3.4199518933533929e-01, 9.9999999999999995e-08, 1.4918353037969356e-02
6.1615502775833431e-01, 9.9999999999999995e-08, 1.2870521616874986e-02
1.1100946155696227e+00, 9.9999999999999995e-08, 1.0976710087726186e-03
2.0000000000000000e+00, 9.9999999999999995e-08, 6.5795385295800544e-05
1.0000000000000000e-02, 1.6681005372000591e-07, 1.9243921689210527e-05
1.8016482306544110e-02, 1.6681005372000591e-07, 1.5705316222201549e-04
3.2459363470201695e-02, 1.6681005372000591e-07, 1.2382529097540393e-03
5.8480354764257315e-02, 1.6681005372000591e-07, 7.9813361782545347e-03
1.0536102768906644e-01, 1.6681005372000591e-07, 3.6091970990097540e-02
1.8982350911593698e-01, 1.6681005372000591e-07, 8.5749379984700710e-02
3.4199518933533929e-01, 1.6681005372000591e-07, 1.1120617169207819e-01
6.1615502775833431e-01, 1.6681005372000591e-07, 3.3587696207503036e-02
1.1100946155696227e+00, 1.6681005372000591e-07, 1.8522963489485528e-03
2.0000000000000000e+00, 1.6681005372000591e-07, 2.7289218421891009e-04
1.0000000000000000e-02, 2.7825594022071259e-07, 1.4899873600016079e-04
1.8016482306544110e-02, 2.7825594022071259e-07, 1.2160058091251669e-03
3.2459363470201695e-02, 2.7825594022071259e-07, 9.5873091216199594e-03
5.8480354764257315e-02, 2.7825594022071259e-07, 6.1794739822116702e-02
1.0536102768906644e-01, 2.7825594022071259e-07, 2.7850517805299541e-01
1.8982350911593698e-01, 2.7825594022071259e-07, 6.5032992714667692e-01
3.4199518933533929e-01, 2.7825594022071259e-07, 5.3593108905588238e-01
6.1615502775833431e-01, 2.7825594022071259e-07, 7.6240232615193956e-02
1.1100946155696227e+00, 2.7825594022071259e-07, 8.0380365702340702e-03
2.0000000000000000e+00, 2.7825594022071259e-07, 8.2180455607290298e-04
1.0000000000000000e-02, 4.6415888336127821e-07, 1.1536422274222005e-03
1.8016482306544110e-02, 4.6415888336127821e-07, 9.4150777260988382e-03
3.2459363470201695e-02, 4.6415888336127821e-07, 7.4230450313486199e-02
5.8480354764257315e-02, 4.6415888336127821e-07, 4.7841851840232769e-01
1.0536102768906644e-01, 4.6415888336127821e-07, 2.1429112363115137e+00
1.8982350911593698e-01, 4.6415888336127821e-07, 4.4398043375519576e+00
3.4199518933533929e-01, 4.6415888336127821e-07, 1.3382198133455989e+00
6.1615502775833431e-01, 4.6415888336127821e-07, 1.4812140489809569e-01
1.1100946155696227e+00, 4.6415888336127821e-07, 3.1736491804945276e-02
2.0000000000000000e+00, 4.6415888336127821e-07, 2.3014099399425660e-03
1.0000000000000000e-02, 7.7426368268112780e-07, 8.9322357844813949e-03
1.8016482306544110e-02, 7.7426368268112780e-07, 7.2897352670944215e-02
3.2459363470201695e-02, 7.7426368268112780e-07, 5.7472805962609408e-01
5.8480354764257315e-02, 7.7426368268112780e-07, 3.7044685373264357e+00
1.0536102768906644e-01, 7.7426368268112780e-07, 1.6627154036204466e+01
1.8982350911593698e-01, 7.7426368268112780e-07, 1.7516276860898056e+01
3.4199518933533929e-01, 7.7426368268112780e-07, 3.0043513025560271e+00
6.1615502775833431e-01, 7.7426368268112780e-07, 5.8841844642877561e-01
1.1100946155696227e+00, 7.7426368268112780e-07, 1.0152060954912051e-01
2.0000000000000000e+00, 7.7426368268112780e-07, 6.2675499636073318e-03
1.0000000000000000e-02, 1.2915496650148827e-06, 6.8908027939874633e-02
1.8016482306544110e-02, 1.2915496650148827e-06, 5.6349941894825373e-01
3.2459363470201695e-02, 1.2915496650148827e-06, 4.4494002862159405e+00
5.8480354764257315e-02, 1.2915496650148827e-06, 2.8689285383137175e+01
1.0536102768906644e-01, 1.2915496650148827e-06, 1.0453819339108257e+02
1.8982350911593698e-01, 1.2915496650148827e-06, 4.3153542977986987e+01
3.4199518933533929e-01, 1.2915496650148827e-06, 9.1048399883336018e+00
6.1615502775833431e-01, 1.2915496650148827e-06, 2.3363546279492113e+00
1.1100946155696227e+00, 1.2915496650148827e-06, 2.8729546127223982e-01
2.0000000000000000e+00, 1.2915496650148827e-06, 1.8138071837520330e-02
1.0000000000000000e-02, 2.1544346900318822e-06, 5.3547152026360390e-01
1.8016482306544110e-02, 2.1544346900318822e-06, 4.3699793278709107e+00
3.2459363470201695e-02, 2.1544346900318822e-06, 3.4444052161744395e+01
5.8480354764257315e-02, 2.1544346900318822e-06, 2.2200663999638209e+02
1.0536102768906644e-01, 2.1544346900318822e-06, 3.3664055455746973e+02
1.8982350911593698e-01, 2.1544346900318822e-06, 9.1769560768934682e+01
3.4199518933533929e-01, 2.1544346900318822e-06, 3.5057017944602400e+01
6.1615502775833431e-01, 2.1544346900318822e-06, 7.3264301008492350e+00
1.1100946155696227e+00, 2.1544346900318822e-06, 7.7974008426845964e-01
2.0000000000000000e+00, 2.1544346900318822e-06, 4.9605049125423205e-02
1.0000000000000000e-02, 3.5938136638046257e-06, 4.1308961485291924e+00
1.8016482306544110e-02, 3.5938136638046257e-06, 3.3833475855470404e+01
